Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,TimeCoverage,UpperBound,LowerBound,BasePeriod,Source,GeoInfoUrl,FootNote,Activity,Age,Disability status,Education level,Location,Migratory status,Nature,Observation Status,Quantile,Reporting Type,Sex,Type of occupation,Type of product,Units
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),360,Indonesia,2017,9414.25,2017,,,,,Source: LFS - National Labour Force Survey,,Repository: ILO-STATISTICS - Micro data processing | Local currency: IDN - Indonesian rupiah(IDR),,,,,,,C,A,,G,MALE,isco08-6,,CUR_LCU
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),360,Indonesia,2017,20037.25,2017,,,,,Source: LFS - National Labour Force Survey,,Repository: ILO-STATISTICS - Micro data processing | Local currency: IDN - Indonesian rupiah(IDR),,,,,,,C,A,,G,MALE,isco08-4,,CUR_LCU
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),360,Indonesia,2017,23929.82,2017,,,,,Source: LFS - National Labour Force Survey,,Repository: ILO-STATISTICS - Micro data processing | Local currency: IDN - Indonesian rupiah(IDR),,,,,,,C,A,,G,BOTHSEX,isco08-3,,CUR_LCU
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),360,Indonesia,2017,27552.54,2017,,,,,Source: LFS - National Labour Force Survey,,Repository: ILO-STATISTICS - Micro data processing | Local currency: IDN - Indonesian rupiah(IDR),,,,,,,C,A,,G,BOTHSEX,isco08-0,,CUR_LCU
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),360,Indonesia,2017,10206.78,2017,,,,,Source: LFS - National Labour Force Survey,,Repository: ILO-STATISTICS - Micro data processing | Local currency: IDN - Indonesian rupiah(IDR),,,,,,,C,A,,G,BOTHSEX,isco08-7,,CUR_LCU
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),360,Indonesia,2017,17491.84,2017,,,,,Source: LFS - National Labour Force Survey,,Repository: ILO-STATISTICS - Micro data processing | Local currency: IDN - Indonesian rupiah(IDR),,,,,,,C,A,,G,FEMALE,isco08-4,,CUR_LCU
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),360,Indonesia,2017,8121.37,2017,,,,,Source: LFS - National Labour Force Survey,,Repository: ILO-STATISTICS - Micro data processing | Local currency: IDN - Indonesian rupiah(IDR),,,,,,,C,A,,G,FEMALE,isco08-7,,CUR_LCU
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),360,Indonesia,2017,14073.74,2017,,,,,Source: LFS - National Labour Force Survey,,Repository: ILO-STATISTICS - Micro data processing | Local currency: IDN - Indonesian rupiah(IDR),,,,,,,C,A,,G,MALE,isco08-8,,CUR_LCU
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),360,Indonesia,2017,44413.99,2017,,,,,Source: LFS - National Labour Force Survey,,Repository: ILO-STATISTICS - Micro data processing | Local currency: IDN - Indonesian rupiah(IDR),,,,,,,C,A,,G,MALE,isco08-1,,CUR_LCU
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),360,Indonesia,2017,19905.78,2017,,,,,Source: LFS - National Labour Force Survey,,Repository: ILO-STATISTICS - Micro data processing | Local currency: IDN - Indonesian rupiah(IDR),,,,,,,C,A,,G,FEMALE,isco08-2,,CUR_LCU
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),360,Indonesia,2017,13924.58,2017,,,,,Source: LFS - National Labour Force Survey,,Repository: ILO-STATISTICS - Micro data processing | Local currency: IDN - Indonesian rupiah(IDR),,,,,,,C,A,,G,BOTHSEX,_T,,CUR_LCU
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),360,Indonesia,2017,18959.78,2017,,,,,Source: LFS - National Labour Force Survey,,Repository: ILO-STATISTICS - Micro data processing | Local currency: IDN - Indonesian rupiah(IDR),,,,,,,C,A,,G,BOTHSEX,isco08-4,,CUR_LCU
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),360,Indonesia,2017,11332.13,2017,,,,,Source: LFS - National Labour Force Survey,,Repository: ILO-STATISTICS - Micro data processing | Local currency: IDN - Indonesian rupiah(IDR),,,,,,,C,A,,G,MALE,isco08-5,,CUR_LCU
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),360,Indonesia,2017,22730.95,2017,,,,,Source: LFS - National Labour Force Survey,,Repository: ILO-STATISTICS - Micro data processing | Local currency: IDN - Indonesian rupiah(IDR),,,,,,,C,A,,G,BOTHSEX,isco08-2,,CUR_LCU
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),360,Indonesia,2017,27583.82,2017,,,,,Source: LFS - National Labour Force Survey,,Repository: ILO-STATISTICS - Micro data processing | Local currency: IDN - Indonesian rupiah(IDR),,,,,,,C,A,,G,MALE,isco08-0,,CUR_LCU
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),360,Indonesia,2017,8680.89,2017,,,,,Source: LFS - National Labour Force Survey,,Repository: ILO-STATISTICS - Micro data processing | Local currency: IDN - Indonesian rupiah(IDR),,,,,,,C,A,,G,FEMALE,isco08-5,,CUR_LCU
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),360,Indonesia,2017,6839.49,2017,,,,,Source: LFS - National Labour Force Survey,,Repository: ILO-STATISTICS - Micro data processing | Local currency: IDN - Indonesian rupiah(IDR),,,,,,,C,A,,G,FEMALE,isco08-6,,CUR_LCU
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),360,Indonesia,2017,10841.44,2017,,,,,Source: LFS - National Labour Force Survey,,Repository: ILO-STATISTICS - Micro data processing | Local currency: IDN - Indonesian rupiah(IDR),,,,,,,C,A,,G,MALE,isco08-7,,CUR_LCU
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),360,Indonesia,2017,12900.24,2017,,,,,Source: LFS - National Labour Force Survey,,Repository: ILO-STATISTICS - Micro data processing | Local currency: IDN - Indonesian rupiah(IDR),,,,,,,C,A,,G,FEMALE,isco08-8,,CUR_LCU
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),360,Indonesia,2017,25118.24,2017,,,,,Source: LFS - National Labour Force Survey,,Repository: ILO-STATISTICS - Micro data processing | Local currency: IDN - Indonesian rupiah(IDR),,,,,,,C,A,,G,MALE,isco08-3,,CUR_LCU
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),360,Indonesia,2017,27172.71,2017,,,,,Source: LFS - National Labour Force Survey,,Repository: ILO-STATISTICS - Micro data processing | Local currency: IDN - Indonesian rupiah(IDR),,,,,,,C,A,,G,MALE,isco08-2,,CUR_LCU
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),360,Indonesia,2019,26882.62,2019,,,,,Source: LFS - National Labour Force Survey,,Repository: ILO-STATISTICS - Micro data processing | Local currency: IDN - Indonesian rupiah(IDR),,,,,,,C,A,,G,MALE,isco08-2,,CUR_LCU
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),360,Indonesia,2019,25638.03,2019,,,,,Source: LFS - National Labour Force Survey,,Repository: ILO-STATISTICS - Micro data processing | Local currency: IDN - Indonesian rupiah(IDR),,,,,,,C,A,,G,MALE,isco08-3,,CUR_LCU
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),360,Indonesia,2019,14060.35,2019,,,,,Source: LFS - National Labour Force Survey,,Repository: ILO-STATISTICS - Micro data processing | Local currency: IDN - Indonesian rupiah(IDR),,,,,,,C,A,,G,FEMALE,isco08-8,,CUR_LCU
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),360,Indonesia,2019,17655.04,2019,,,,,Source: LFS - National Labour Force Survey,,Repository: ILO-STATISTICS - Micro data processing | Local currency: IDN - Indonesian rupiah(IDR),,,,,,,C,A,,G,FEMALE,isco08-4,,CUR_LCU
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),360,Indonesia,2019,11564.86,2019,,,,,Source: LFS - National Labour Force Survey,,Repository: ILO-STATISTICS - Micro data processing | Local currency: IDN - Indonesian rupiah(IDR),,,,,,,C,A,,G,BOTHSEX,isco08-7,,CUR_LCU
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),360,Indonesia,2019,9755.69,2019,,,,,Source: LFS - National Labour Force Survey,,Repository: ILO-STATISTICS - Micro data processing | Local currency: IDN - Indonesian rupiah(IDR),,,,,,,C,A,,G,FEMALE,isco08-5,,CUR_LCU
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),360,Indonesia,2019,29696.85,2019,,,,,Source: LFS - National Labour Force Survey,,Repository: ILO-STATISTICS - Micro data processing | Local currency: IDN - Indonesian rupiah(IDR),,,,,,,C,A,,G,MALE,isco08-0,,CUR_LCU
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),360,Indonesia,2019,22407.72,2019,,,,,Source: LFS - National Labour Force Survey,,Repository: ILO-STATISTICS - Micro data processing | Local currency: IDN - Indonesian rupiah(IDR),,,,,,,C,A,,G,BOTHSEX,isco08-2,,CUR_LCU
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),360,Indonesia,2019,12656.6,2019,,,,,Source: LFS - National Labour Force Survey,,Repository: ILO-STATISTICS - Micro data processing | Local currency: IDN - Indonesian rupiah(IDR),,,,,,,C,A,,G,MALE,isco08-5,,CUR_LCU
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),360,Indonesia,2019,18919.52,2019,,,,,Source: LFS - National Labour Force Survey,,Repository: ILO-STATISTICS - Micro data processing | Local currency: IDN - Indonesian rupiah(IDR),,,,,,,C,A,,G,BOTHSEX,isco08-4,,CUR_LCU
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),360,Indonesia,2019,14966.7,2019,,,,,Source: LFS - National Labour Force Survey,,Repository: ILO-STATISTICS - Micro data processing | Local currency: IDN - Indonesian rupiah(IDR),,,,,,,C,A,,G,BOTHSEX,_T,,CUR_LCU
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),360,Indonesia,2019,37805.99,2019,,,,,Source: LFS - National Labour Force Survey,,Repository: ILO-STATISTICS - Micro data processing | Local currency: IDN - Indonesian rupiah(IDR),,,,,,,C,A,,G,FEMALE,isco08-1,,CUR_LCU
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),360,Indonesia,2019,10038.23,2019,,,,,Source: LFS - National Labour Force Survey,,Repository: ILO-STATISTICS - Micro data processing | Local currency: IDN - Indonesian rupiah(IDR),,,,,,,C,A,,G,BOTHSEX,isco08-9,,CUR_LCU
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),360,Indonesia,2019,15670.34,2019,,,,,Source: LFS - National Labour Force Survey,,Repository: ILO-STATISTICS - Micro data processing | Local currency: IDN - Indonesian rupiah(IDR),,,,,,,C,A,,G,MALE,isco08-8,,CUR_LCU
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),360,Indonesia,2019,9138.55,2019,,,,,Source: LFS - National Labour Force Survey,,Repository: ILO-STATISTICS - Micro data processing | Local currency: IDN - Indonesian rupiah(IDR),,,,,,,C,A,,G,FEMALE,isco08-7,,CUR_LCU
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),360,Indonesia,2019,24368.94,2019,,,,,Source: LFS - National Labour Force Survey,,Repository: ILO-STATISTICS - Micro data processing | Local currency: IDN - Indonesian rupiah(IDR),,,,,,,C,A,,G,BOTHSEX,isco08-3,,CUR_LCU
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),360,Indonesia,2019,29855.05,2019,,,,,Source: LFS - National Labour Force Survey,,Repository: ILO-STATISTICS - Micro data processing | Local currency: IDN - Indonesian rupiah(IDR),,,,,,,C,A,,G,BOTHSEX,isco08-0,,CUR_LCU
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),360,Indonesia,2019,19945.32,2019,,,,,Source: LFS - National Labour Force Survey,,Repository: ILO-STATISTICS - Micro data processing | Local currency: IDN - Indonesian rupiah(IDR),,,,,,,C,A,,G,MALE,isco08-4,,CUR_LCU
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),360,Indonesia,2019,10466.67,2019,,,,,Source: LFS - National Labour Force Survey,,Repository: ILO-STATISTICS - Micro data processing | Local currency: IDN - Indonesian rupiah(IDR),,,,,,,C,A,,G,MALE,isco08-6,,CUR_LCU
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),360,Indonesia,2019,11453.52,2019,,,,,Source: LFS - National Labour Force Survey,,Repository: ILO-STATISTICS - Micro data processing | Local currency: IDN - Indonesian rupiah(IDR),,,,,,,C,A,,G,BOTHSEX,isco08-5,,CUR_LCU
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),360,Indonesia,2019,20986.44,2019,,,,,Source: LFS - National Labour Force Survey,,Repository: ILO-STATISTICS - Micro data processing | Local currency: IDN - Indonesian rupiah(IDR),,,,,,,C,A,,G,FEMALE,isco08-3,,CUR_LCU
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),360,Indonesia,2019,33502.89,2019,,,,,Source: LFS - National Labour Force Survey,,Repository: ILO-STATISTICS - Micro data processing | Local currency: IDN - Indonesian rupiah(IDR),,,,,,,C,A,,G,FEMALE,isco08-0,,CUR_LCU
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),360,Indonesia,2019,12277.29,2019,,,,,Source: LFS - National Labour Force Survey,,Repository: ILO-STATISTICS - Micro data processing | Local currency: IDN - Indonesian rupiah(IDR),,,,,,,C,A,,G,MALE,isco08-7,,CUR_LCU
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),360,Indonesia,2019,7943.04,2019,,,,,Source: LFS - National Labour Force Survey,,Repository: ILO-STATISTICS - Micro data processing | Local currency: IDN - Indonesian rupiah(IDR),,,,,,,C,A,,G,FEMALE,isco08-6,,CUR_LCU
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),360,Indonesia,2019,9819.08,2019,,,,,Source: LFS - National Labour Force Survey,,Repository: ILO-STATISTICS - Micro data processing | Local currency: IDN - Indonesian rupiah(IDR),,,,,,,C,A,,G,BOTHSEX,isco08-6,,CUR_LCU
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),360,Indonesia,2019,15721.95,2019,,,,,Source: LFS - National Labour Force Survey,,Repository: ILO-STATISTICS - Micro data processing | Local currency: IDN - Indonesian rupiah(IDR),,,,,,,C,A,,G,MALE,_T,,CUR_LCU
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),360,Indonesia,2019,10875.18,2019,,,,,Source: LFS - National Labour Force Survey,,Repository: ILO-STATISTICS - Micro data processing | Local currency: IDN - Indonesian rupiah(IDR),,,,,,,C,A,,G,MALE,isco08-9,,CUR_LCU
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),360,Indonesia,2019,15389.51,2019,,,,,Source: LFS - National Labour Force Survey,,Repository: ILO-STATISTICS - Micro data processing | Local currency: IDN - Indonesian rupiah(IDR),,,,,,,C,A,,G,BOTHSEX,isco08-8,,CUR_LCU
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),360,Indonesia,2019,13484.06,2019,,,,,Source: LFS - National Labour Force Survey,,Repository: ILO-STATISTICS - Micro data processing | Local currency: IDN - Indonesian rupiah(IDR),,,,,,,C,A,,G,FEMALE,_T,,CUR_LCU
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),360,Indonesia,2019,7986.4,2019,,,,,Source: LFS - National Labour Force Survey,,Repository: ILO-STATISTICS - Micro data processing | Local currency: IDN - Indonesian rupiah(IDR),,,,,,,C,A,,G,FEMALE,isco08-9,,CUR_LCU
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),360,Indonesia,2019,43888.46,2019,,,,,Source: LFS - National Labour Force Survey,,Repository: ILO-STATISTICS - Micro data processing | Local currency: IDN - Indonesian rupiah(IDR),,,,,,,C,A,,G,BOTHSEX,isco08-1,,CUR_LCU
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),360,Indonesia,2019,19576.37,2019,,,,,Source: LFS - National Labour Force Survey,,Repository: ILO-STATISTICS - Micro data processing | Local currency: IDN - Indonesian rupiah(IDR),,,,,,,C,A,,G,FEMALE,isco08-2,,CUR_LCU
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),360,Indonesia,2019,45952.56,2019,,,,,Source: LFS - National Labour Force Survey,,Repository: ILO-STATISTICS - Micro data processing | Local currency: IDN - Indonesian rupiah(IDR),,,,,,,C,A,,G,MALE,isco08-1,,CUR_LCU
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),360,Indonesia,2020,8260.33,2020,,,,,Source: LFS - National Labour Force Survey,,Repository: ILO-STATISTICS - Micro data processing | Local currency: IDN - Indonesian rupiah(IDR),,,,,,,C,A,,G,FEMALE,isco08-9,,CUR_LCU
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),360,Indonesia,2020,16241.8,2020,,,,,Source: LFS - National Labour Force Survey,,Repository: ILO-STATISTICS - Micro data processing | Local currency: IDN - Indonesian rupiah(IDR),,,,,,,C,A,,G,BOTHSEX,isco08-8,,CUR_LCU
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),360,Indonesia,2020,11178.93,2020,,,,,Source: LFS - National Labour Force Survey,,Repository: ILO-STATISTICS - Micro data processing | Local currency: IDN - Indonesian rupiah(IDR),,,,,,,C,A,,G,MALE,isco08-9,,CUR_LCU
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),360,Indonesia,2020,16333.44,2020,,,,,Source: LFS - National Labour Force Survey,,Repository: ILO-STATISTICS - Micro data processing | Local currency: IDN - Indonesian rupiah(IDR),,,,,,,C,A,,G,MALE,_T,,CUR_LCU
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),360,Indonesia,2020,10277.16,2020,,,,,Source: LFS - National Labour Force Survey,,Repository: ILO-STATISTICS - Micro data processing | Local currency: IDN - Indonesian rupiah(IDR),,,,,,,C,A,,G,BOTHSEX,isco08-6,,CUR_LCU
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),360,Indonesia,2020,10337.76,2020,,,,,Source: LFS - National Labour Force Survey,,Repository: ILO-STATISTICS - Micro data processing | Local currency: IDN - Indonesian rupiah(IDR),,,,,,,C,A,,G,BOTHSEX,isco08-9,,CUR_LCU
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),360,Indonesia,2020,26948.73,2020,,,,,Source: LFS - National Labour Force Survey,,Repository: ILO-STATISTICS - Micro data processing | Local currency: IDN - Indonesian rupiah(IDR),,,,,,,C,A,,G,MALE,isco08-3,,CUR_LCU
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),360,Indonesia,2020,36981.16,2020,,,,,Source: LFS - National Labour Force Survey,,Repository: ILO-STATISTICS - Micro data processing | Local currency: IDN - Indonesian rupiah(IDR),,,,,,,C,A,,G,FEMALE,isco08-1,,CUR_LCU
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),360,Indonesia,2020,15856.02,2020,,,,,Source: LFS - National Labour Force Survey,,Repository: ILO-STATISTICS - Micro data processing | Local currency: IDN - Indonesian rupiah(IDR),,,,,,,C,A,,G,BOTHSEX,_T,,CUR_LCU
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),360,Indonesia,2020,21831.55,2020,,,,,Source: LFS - National Labour Force Survey,,Repository: ILO-STATISTICS - Micro data processing | Local currency: IDN - Indonesian rupiah(IDR),,,,,,,C,A,,G,FEMALE,isco08-3,,CUR_LCU
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),360,Indonesia,2020,11856.16,2020,,,,,Source: LFS - National Labour Force Survey,,Repository: ILO-STATISTICS - Micro data processing | Local currency: IDN - Indonesian rupiah(IDR),,,,,,,C,A,,G,BOTHSEX,isco08-5,,CUR_LCU
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),360,Indonesia,2020,11069.35,2020,,,,,Source: LFS - National Labour Force Survey,,Repository: ILO-STATISTICS - Micro data processing | Local currency: IDN - Indonesian rupiah(IDR),,,,,,,C,A,,G,MALE,isco08-6,,CUR_LCU
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),360,Indonesia,2020,21695.92,2020,,,,,Source: LFS - National Labour Force Survey,,Repository: ILO-STATISTICS - Micro data processing | Local currency: IDN - Indonesian rupiah(IDR),,,,,,,C,A,,G,MALE,isco08-4,,CUR_LCU
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),360,Indonesia,2020,29703.3,2020,,,,,Source: LFS - National Labour Force Survey,,Repository: ILO-STATISTICS - Micro data processing | Local currency: IDN - Indonesian rupiah(IDR),,,,,,,C,A,,G,BOTHSEX,isco08-0,,CUR_LCU
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),360,Indonesia,2020,25542.65,2020,,,,,Source: LFS - National Labour Force Survey,,Repository: ILO-STATISTICS - Micro data processing | Local currency: IDN - Indonesian rupiah(IDR),,,,,,,C,A,,G,BOTHSEX,isco08-3,,CUR_LCU
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),360,Indonesia,2020,12006.61,2020,,,,,Source: LFS - National Labour Force Survey,,Repository: ILO-STATISTICS - Micro data processing | Local currency: IDN - Indonesian rupiah(IDR),,,,,,,C,A,,G,BOTHSEX,isco08-7,,CUR_LCU
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),360,Indonesia,2020,19896.92,2020,,,,,Source: LFS - National Labour Force Survey,,Repository: ILO-STATISTICS - Micro data processing | Local currency: IDN - Indonesian rupiah(IDR),,,,,,,C,A,,G,FEMALE,isco08-4,,CUR_LCU
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),360,Indonesia,2020,14604.95,2020,,,,,Source: LFS - National Labour Force Survey,,Repository: ILO-STATISTICS - Micro data processing | Local currency: IDN - Indonesian rupiah(IDR),,,,,,,C,A,,G,FEMALE,isco08-8,,CUR_LCU
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),360,Indonesia,2020,9649.96,2020,,,,,Source: LFS - National Labour Force Survey,,Repository: ILO-STATISTICS - Micro data processing | Local currency: IDN - Indonesian rupiah(IDR),,,,,,,C,A,,G,FEMALE,isco08-7,,CUR_LCU
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),360,Indonesia,2020,16603.13,2020,,,,,Source: LFS - National Labour Force Survey,,Repository: ILO-STATISTICS - Micro data processing | Local currency: IDN - Indonesian rupiah(IDR),,,,,,,C,A,,G,MALE,isco08-8,,CUR_LCU
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),360,Indonesia,2020,45624.2,2020,,,,,Source: LFS - National Labour Force Survey,,Repository: ILO-STATISTICS - Micro data processing | Local currency: IDN - Indonesian rupiah(IDR),,,,,,,C,A,,G,MALE,isco08-1,,CUR_LCU
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),360,Indonesia,2020,23754.98,2020,,,,,Source: LFS - National Labour Force Survey,,Repository: ILO-STATISTICS - Micro data processing | Local currency: IDN - Indonesian rupiah(IDR),,,,,,,C,A,,G,FEMALE,isco08-2,,CUR_LCU
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),360,Indonesia,2020,43167.81,2020,,,,,Source: LFS - National Labour Force Survey,,Repository: ILO-STATISTICS - Micro data processing | Local currency: IDN - Indonesian rupiah(IDR),,,,,,,C,A,,G,BOTHSEX,isco08-1,,CUR_LCU
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),360,Indonesia,2020,14939.07,2020,,,,,Source: LFS - National Labour Force Survey,,Repository: ILO-STATISTICS - Micro data processing | Local currency: IDN - Indonesian rupiah(IDR),,,,,,,C,A,,G,FEMALE,_T,,CUR_LCU
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),360,Indonesia,2020,20872.14,2020,,,,,Source: LFS - National Labour Force Survey,,Repository: ILO-STATISTICS - Micro data processing | Local currency: IDN - Indonesian rupiah(IDR),,,,,,,C,A,,G,BOTHSEX,isco08-4,,CUR_LCU
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),360,Indonesia,2020,12957.17,2020,,,,,Source: LFS - National Labour Force Survey,,Repository: ILO-STATISTICS - Micro data processing | Local currency: IDN - Indonesian rupiah(IDR),,,,,,,C,A,,G,MALE,isco08-5,,CUR_LCU
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),360,Indonesia,2020,26621.93,2020,,,,,Source: LFS - National Labour Force Survey,,Repository: ILO-STATISTICS - Micro data processing | Local currency: IDN - Indonesian rupiah(IDR),,,,,,,C,A,,G,BOTHSEX,isco08-2,,CUR_LCU
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),360,Indonesia,2020,29653.79,2020,,,,,Source: LFS - National Labour Force Survey,,Repository: ILO-STATISTICS - Micro data processing | Local currency: IDN - Indonesian rupiah(IDR),,,,,,,C,A,,G,MALE,isco08-0,,CUR_LCU
8,8.5,8.5.1,SL_EMP_EARN,Average hourly earnings of employees by sex and occupation (local currency),360,Indonesia,2020,10153.4,2020,,,,,Source: LFS - National Labour Force Survey,,Repository: ILO-STATISTICS - Micro data processing | Local currency: IDN - Indonesian rupiah(IDR),,,,,,,C,A,,G,FEMALE,isco08-5,,CUR_LCU
